,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
667,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,,jefferson,2053258100.0,acute care hospitals,,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
668,10006.0,eliza coffee memorial hospital,205 marengo street,,,,al,35631.0,,2567688400.0,,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,247 patients,al_ami-2
669,10034.0,,805 friendship road,,,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,,heart failure,hf-3,,100%,30 patients,al_hf-3
670,10034.0,community hospital inc,,,,,al,36078.0,,3342836541.0,acute care hospitals,voluntary non-profit - private,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,9 patients,
671,10034.0,,805 friendship road,,,tallassee,al,,elmore,3342836541.0,,voluntary non-profit - private,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,,al_pn-2
672,10034.0,community hospital inc,805 friendship road,,,tallassee,,,elmore,3342836541.0,,voluntary non-profit - private,no,pneumonia,pn-3b,,,,al_pn-3b
673,10034.0,community hospital inc,,,,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,90%,41 patients,
674,10034.0,community hospital inc,,,,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,71 patients,al_pn-5c
675,,,805 friendship road,,,tallassee,,36078.0,elmore,,acute care hospitals,,no,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
676,,community hospital inc,,,,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,,,pn-7,,93%,56 patients,al_pn-7
677,10034.0,community hospital inc,805 friendship road,,,tallassee,,,,,acute care hospitals,,no,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,3 patients,
678,10034.0,community hospital inc,,,,,al,36078.0,elmore,3342836541.0,,,no,surgical infection prevention,scip-inf-1,,100%,10 patients,al_scip-inf-1
679,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,43 patients,al_ami-3
680,10034.0,,805 friendship road,,,,,,,3342836541.0,acute care hospitals,voluntary non-profit - private,no,,scip-inf-2,,100%,,
681,,community hospital inc,805 friendship road,,,,,36078.0,,,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-3,,100%,9 patients,al_scip-inf-3
682,10034.0,,,,,tallassee,,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,surgical infection prevention,,,,0 patients,al_scip-inf-4
683,,community hospital inc,805 friendship road,,,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,al_scip-inf-6
684,,,,,,,al,36078.0,elmore,,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-vte-1,,88%,24 patients,
685,,community hospital inc,,,,,al,36078.0,,,acute care hospitals,,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,88%,24 patients,al_scip-vte-2
686,,,1912 alabama highway 157,,,cullman,,,cullman,2567372000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,,al_ami-1
687,10035.0,cullman regional medical center,1912 alabama highway 157,,,cullman,al,35058.0,,2567372000.0,,,yes,heart attack,ami-2,,,26 patients,
688,10035.0,cullman regional medical center,1912 alabama highway 157,,,,al,,,2567372000.0,acute care hospitals,,,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),67%,3 patients,al_ami-3
689,10035.0,cullman regional medical center,1912 alabama highway 157,,,cullman,al,35058.0,cullman,,,,,heart attack,ami-4,,,,al_ami-4
690,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,,,voluntary non-profit - other,yes,,ami-4,,100%,103 patients,al_ami-4
691,10035.0,cullman regional medical center,1912 alabama highway 157,,,cullman,,35058.0,cullman,2567372000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,23 patients,
692,10035.0,cullman regional medical center,1912 alabama highway 157,,,,al,35058.0,cullman,2567372000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,,,,0 patients,al_ami-7a
693,10035.0,cullman regional medical center,1912 alabama highway 157,,,cullman,al,35058.0,cullman,,acute care hospitals,,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
694,10035.0,cullman regional medical center,,,,,,,,2567372000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,,heart failure patients given discharge instructions,,158 patients,al_hf-1
695,,,1912 alabama highway 157,,,,,,cullman,2567372000.0,acute care hospitals,,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,200 patients,al_hf-2
696,10035.0,,1912 alabama highway 157,,,cullman,,,,,acute care hospitals,government - hospital district or authority,,,hf-3,,,37 patients,al_hf-3
697,10035.0,,1912 alabama highway 157,,,cullman,al,,cullman,2567372000.0,acute care hospitals,government - hospital district or authority,,heart failure,,heart failure patients given smoking cessation advice/counseling,100%,42 patients,al_hf-4
698,10035.0,,1912 alabama highway 157,,,cullman,al,,cullman,2567372000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,155 patients,al_pn-2
699,10035.0,cullman regional medical center,1912 alabama highway 157,,,cullman,al,,cullman,,,,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,138 patients,al_pn-3b
700,,cullman regional medical center,1912 alabama highway 157,,,cullman,al,35058.0,cullman,,acute care hospitals,government - hospital district or authority,,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,90 patients,al_pn-4
701,10006.0,eliza coffee memorial hospital,205 marengo street,,,,,35631.0,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,,ami-5,,96%,,
702,,cullman regional medical center,1912 alabama highway 157,,,cullman,al,35058.0,,2567372000.0,,government - hospital district or authority,yes,pneumonia,pn-5c,,,160 patients,al_pn-5c
703,10035.0,cullman regional medical center,1912 alabama highway 157,,,cullman,al,35058.0,cullman,2567372000.0,,government - hospital district or authority,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),98%,136 patients,al_pn-6
704,10035.0,,1912 alabama highway 157,,,,al,35058.0,cullman,,acute care hospitals,,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,98%,125 patients,al_pn-7
705,,cullman regional medical center,1912 alabama highway 157,,,cullman,al,35058.0,cullman,2567372000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,99%,68 patients,al_scip-card-2
706,10035.0,cullman regional medical center,,,,,al,35058.0,,2567372000.0,,,,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,,al_scip-inf-1
707,10035.0,cullman regional medical center,1912 alabama highway 157,,,cullman,,,cullman,2567372000.0,,government - hospital district or authority,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,417 patients,
708,,cullman regional medical center,1912 alabama highway 157,,,cullman,al,35058.0,cullman,2567372000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98%,,al_scip-inf-3
709,10035.0,,1912 alabama highway 157,,,cullman,al,,,2567372000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,,,,,al_scip-inf-4
710,,,1912 alabama highway 157,,,,,35058.0,cullman,,acute care hospitals,government - hospital district or authority,,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,al_scip-inf-6
711,10035.0,,1912 alabama highway 157,,,,al,35058.0,cullman,2567372000.0,acute care hospitals,government - hospital district or authority,,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,298 patients,al_scip-vte-1
712,,,205 marengo street,,,florence,,35631.0,lauderdale,2567688400.0,acute care hospitals,,,,ami-7a,,,,al_ami-7a
713,10035.0,,1912 alabama highway 157,,,,,35058.0,cullman,,acute care hospitals,government - hospital district or authority,,surgical infection prevention,,,95%,298 patients,
714,,andalusia regional hospital,849 south three notch street,,,,al,36420.0,covington,,acute care hospitals,proprietary,,heart attack,,,100%,8 patients,al_ami-1
715,10036.0,,,,,,al,36420.0,,,,proprietary,no,,,heart attack patients given aspirin at discharge,60%,,
716,10036.0,andalusia regional hospital,849 south three notch street,,,andalusia,al,36420.0,,3342228466.0,acute care hospitals,,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,3 patients,al_ami-3
717,,,,,,,al,36420.0,,3342228466.0,,proprietary,no,,ami-4,,,0 patients,al_ami-4
718,10036.0,,849 south three notch street,,,andalusia,,36420.0,covington,,acute care hospitals,proprietary,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,,,al_ami-5
719,10036.0,andalusia regional hospital,,,,andalusia,,36420.0,,3342228466.0,acute care hospitals,,,,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,
720,,,849 south three notch street,,,andalusia,,36420.0,covington,3342228466.0,acute care hospitals,proprietary,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
721,,andalusia regional hospital,849 south three notch street,,,andalusia,al,36420.0,covington,3342228466.0,acute care hospitals,,no,heart failure,hf-1,heart failure patients given discharge instructions,,121 patients,
722,10036.0,,,,,,al,,,,acute care hospitals,proprietary,,,hf-2,,,139 patients,al_hf-2
723,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,,,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,,
724,,,849 south three notch street,,,andalusia,al,36420.0,covington,3342228466.0,acute care hospitals,,no,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),86%,21 patients,
725,10036.0,andalusia regional hospital,,,,andalusia,al,36420.0,covington,,,proprietary,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,32 patients,al_hf-4
726,10036.0,,849 south three notch street,,,andalusia,al,36420.0,,3342228466.0,acute care hospitals,proprietary,,,,pneumonia patients assessed and given pneumococcal vaccination,100%,77 patients,
727,10036.0,andalusia regional hospital,849 south three notch street,,,andalusia,al,,covington,3342228466.0,,proprietary,,pneumonia,pn-3b,,89%,,al_pn-3b
728,10036.0,andalusia regional hospital,849 south three notch street,,,andalusia,al,36420.0,,3342228466.0,acute care hospitals,proprietary,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,43 patients,al_pn-4
729,10036.0,,849 south three notch street,,,,al,36420.0,,,acute care hospitals,proprietary,no,pneumonia,,,97%,93 patients,al_pn-5c
