,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
628,,,209 north main street,,,wedowee,al,36278.0,,2563572111.0,acute care hospitals,government - local,,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
629,,,209 north main street,,,wedowee,,36278.0,randolph,2563572111.0,acute care hospitals,government - local,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
630,,university of alabama hospital,619 south 19th street,,,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,,ami-1,heart attack patients given aspirin at arrival,98%,229 patients,
631,10033.0,university of alabama hospital,619 south 19th street,,,birmingham,al,35233.0,jefferson,2059344011.0,,government - state,,heart attack,ami-2,,98%,316 patients,al_ami-2
632,10033.0,university of alabama hospital,619 south 19th street,,,,al,35233.0,jefferson,,acute care hospitals,government - state,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,87 patients,al_ami-3
633,10033.0,,619 south 19th street,,,birmingham,al,,jefferson,2059344011.0,acute care hospitals,,yes,heart attack,,,100%,147 patients,al_ami-4
634,10005.0,,,,,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,76 patients,al_scip-vte-1
635,10033.0,university of alabama hospital,,,,,al,35233.0,jefferson,2059344011.0,acute care hospitals,,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,97%,331 patients,al_ami-5
636,10033.0,,619 south 19th street,,,birmingham,al,35233.0,jefferson,,acute care hospitals,government - state,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
637,10033.0,university of alabama hospital,619 south 19th street,,,birmingham,,35233.0,jefferson,2059344011.0,,government - state,yes,heart attack,ami-8a,,98%,47 patients,al_ami-8a
638,,university of alabama hospital,619 south 19th street,,,birmingham,al,35233.0,jefferson,,acute care hospitals,government - state,yes,heart failure,hf-1,heart failure patients given discharge instructions,,,al_hf-1
639,10033.0,university of alabama hospital,619 south 19th street,,,,al,35233.0,jefferson,,acute care hospitals,government - state,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,96%,681 patients,al_hf-2
640,10033.0,university of alabama hospital,619 south 19th street,,,birmingham,,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,,al_hf-3
641,10033.0,university of alabama hospital,,,,birmingham,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,,,hf-4,,,130 patients,al_hf-4
642,,university of alabama hospital,619 south 19th street,,,birmingham,,35233.0,jefferson,,acute care hospitals,,yes,,pn-2,,74%,247 patients,al_pn-2
643,10033.0,university of alabama hospital,,,,birmingham,,35233.0,jefferson,2059344011.0,acute care hospitals,,,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,378 patients,
644,,,619 south 19th street,,,birmingham,,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,169 patients,
645,10005.0,marshall medical center south,,,,,al,,marshall,2565938310.0,,,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,al_scip-vte-2
646,,university of alabama hospital,,,,birmingham,al,35233.0,,2059344011.0,acute care hospitals,government - state,,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,,al_pn-5c
647,,,619 south 19th street,,,,al,,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),,155 patients,al_pn-6
648,,university of alabama hospital,619 south 19th street,,,birmingham,,,jefferson,2059344011.0,acute care hospitals,government - state,,pneumonia,pn-7,,79%,242 patients,al_pn-7
649,,university of alabama hospital,619 south 19th street,,,,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,94 patients,al_scip-card-2
650,10033.0,university of alabama hospital,619 south 19th street,,,,al,,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,,
651,10033.0,university of alabama hospital,619 south 19th street,,,birmingham,al,,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,350 patients,
652,10033.0,university of alabama hospital,,,,,al,35233.0,jefferson,2059344011.0,acute care hospitals,government - state,,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,317 patients,al_scip-inf-3
653,10033.0,university of alabama hospital,619 south 19th street,,,birmingham,al,35233.0,jefferson,,,government - state,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,140 patients,al_scip-inf-4
654,,,619 south 19th street,,,,al,,jefferson,2059344011.0,,government - state,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97%,585 patients,al_scip-inf-6
655,10033.0,university of alabama hospital,619 south 19th street,,,birmingham,al,,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,230 patients,al_scip-vte-1
656,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,,heart attack patients given aspirin at arrival,,159 patients,al_ami-1
657,10033.0,university of alabama hospital,619 south 19th street,,,,al,,,,,government - state,yes,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,224 patients,
658,10034.0,community hospital inc,805 friendship road,,,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-1,heart attack patients given aspirin at arrival,77%,13 patients,al_ami-1
659,,community hospital inc,805 friendship road,,,tallassee,al,36078.0,,3342836541.0,,,no,heart attack,ami-2,,100%,4 patients,
660,10034.0,community hospital inc,805 friendship road,,,tallassee,al,36078.0,elmore,,acute care hospitals,voluntary non-profit - private,no,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,
661,10034.0,,805 friendship road,,,tallassee,al,36078.0,elmore,,,voluntary non-profit - private,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,
662,10034.0,community hospital inc,,,,tallassee,,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,,,,heart attack patients given beta blocker at discharge,75%,,
663,10034.0,community hospital inc,805 friendship road,,,tallassee,al,36078.0,,3342836541.0,,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
664,10034.0,,805 friendship road,,,tallassee,al,36078.0,,3342836541.0,,voluntary non-profit - private,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
665,10034.0,community hospital inc,805 friendship road,,,tallassee,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,,hf-1,heart failure patients given discharge instructions,88%,65 patients,al_hf-1
666,,community hospital inc,805 friendship road,,,,,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,,al_hf-2
667,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233.0,,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
668,10006.0,eliza coffee memorial hospital,,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,247 patients,
669,10034.0,community hospital inc,805 friendship road,,,tallassee,al,36078.0,elmore,,acute care hospitals,voluntary non-profit - private,no,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,30 patients,al_hf-3
670,10034.0,,805 friendship road,,,tallassee,,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,,al_hf-4
671,10034.0,community hospital inc,,,,,al,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,87%,70 patients,al_pn-2
672,10034.0,,805 friendship road,,,tallassee,al,36078.0,,,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,76 patients,al_pn-3b
673,,,805 friendship road,,,,al,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,41 patients,al_pn-4
674,10034.0,community hospital inc,805 friendship road,,,tallassee,al,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,71 patients,al_pn-5c
675,10034.0,community hospital inc,805 friendship road,,,tallassee,al,,elmore,3342836541.0,acute care hospitals,,no,pneumonia,pn-6,,,52 patients,al_pn-6
676,,,805 friendship road,,,tallassee,al,36078.0,elmore,3342836541.0,,voluntary non-profit - private,no,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,56 patients,al_pn-7
677,10034.0,community hospital inc,805 friendship road,,,tallassee,,36078.0,elmore,3342836541.0,acute care hospitals,,,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,,
678,10034.0,community hospital inc,805 friendship road,,,,al,36078.0,,3342836541.0,,voluntary non-profit - private,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,10 patients,al_scip-inf-1
679,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,,,2567688400.0,,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_ami-3
680,10034.0,community hospital inc,,,,tallassee,,36078.0,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-inf-2,,100%,10 patients,al_scip-inf-2
681,10034.0,community hospital inc,,,,tallassee,,36078.0,elmore,,acute care hospitals,,no,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,,al_scip-inf-3
